epoch,accuracy,dice_coef,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
0,0.943411648273468,0.5164755582809448,0.49374184012413025,1e-04,0.7577019929885864,0.9500917196273804,0.9306033253669739,0.9838867783546448,0.9637976288795471,0.6418305039405823,0.3635101020336151,0.8192049264907837,0.9638933539390564,0.9627845287322998,0.9879757165908813
1,0.9665653109550476,0.6837769150733948,0.322700560092926,1e-04,0.8098633885383606,0.96647709608078,0.9658025503158569,0.9888359308242798,0.9667204022407532,0.7063549757003784,0.303817480802536,0.8090329170227051,0.9664715528488159,0.9660929441452026,0.9888308048248291
2,0.9709939360618591,0.7214036583900452,0.2874998450279236,1e-04,0.8307583928108215,0.9707493185997009,0.9703020453453064,0.9902549386024475,0.9727567434310913,0.7335556149482727,0.2762066423892975,0.8962302207946777,0.9724361300468445,0.9722545146942139,0.9908161163330078
3,0.9758749008178711,0.7514730095863342,0.2562783360481262,1e-04,0.85024493932724,0.9755460619926453,0.9752845764160156,0.9918515086174011,0.9755749702453613,0.7402142286300659,0.2773261070251465,0.8917578458786011,0.975277841091156,0.9751249551773071,0.9917618036270142
4,0.9777565002441406,0.7689310908317566,0.24050366878509521,1e-04,0.8612543344497681,0.9774289727210999,0.9772502779960632,0.992478609085083,0.9770239591598511,0.7478234171867371,0.2614681124687195,0.9017435312271118,0.9767227172851562,0.9765812754631042,0.9922465085983276
5,0.980459988117218,0.7824183106422424,0.22782395780086517,1e-04,0.870818018913269,0.9801017642021179,0.9799822568893433,0.9933686256408691,0.9780262112617493,0.7624232769012451,0.24056681990623474,0.8121426105499268,0.9776708483695984,0.9773914813995361,0.9925618767738342
6,0.9803659319877625,0.780377984046936,0.23139844834804535,1e-04,0.8709360361099243,0.9800394773483276,0.9799124002456665,0.9933500289916992,0.9807619452476501,0.7882460951805115,0.22562626004219055,0.9023270606994629,0.9804403781890869,0.9803939461708069,0.993483304977417
7,0.9814296364784241,0.7909591794013977,0.2192719578742981,1e-04,0.865202784538269,0.981099009513855,0.9809974431991577,0.9937012195587158,0.9814324378967285,0.7780351638793945,0.23930400609970093,0.9176597595214844,0.9811362028121948,0.9810997843742371,0.9937142729759216
8,0.9831704497337341,0.7997195720672607,0.21133455634117126,1e-04,0.8780235052108765,0.9828287959098816,0.9827401041984558,0.994277834892273,0.9823570251464844,0.7982550263404846,0.21329107880592346,0.8914938569068909,0.9820335507392883,0.9819690585136414,0.9940145015716553
9,0.9829957485198975,0.808100163936615,0.20937301218509674,1e-04,0.8705332279205322,0.9826523065567017,0.9825728535652161,0.9942201972007751,0.9815955758094788,0.7863478064537048,0.22424565255641937,0.8385543823242188,0.9812523722648621,0.981214702129364,0.9937524795532227
